Name of Author,Title of Research Paper,Name of Journal,Year,Category of Journal/ IF,Volume#,Page#,source,Dept
"H I Afridi, T G Kazi , N Kazi , FNTalpur, FShah, Naeemullah, SSArain, KP Brahman","Evaluation of Status of Arsenic, Cadmium, Lead and Zinc Levels in Biological Samples of Normal and Arthritis Patients of Age Groups (46 - 60) and (61 - 75) Years",Clinical Laboratory,2013,1.084,59,143-153,https://www.clin-lab-publications.com/,
"  Y Junejo, A Baykal, Sirajuddin"," Green Chemical Synthesis of Silver Nanoparticles and its Catalytic Activity,",Journal Of Inorganic And Organometallic Polymers,"2013,",1.077,I 10.1007/,s10904-013-9974,http://www.springer.com/chemistry/inorganic+chemistry/journal/10904,
"Aamna Balouch, Mazhar Kolachi, Farah Naz Talpur, Humaira Khan, M I Bhanger,  ","Sorption Kinetics, Isotherm and Thermodynamic modeling of Defluoridation of Ground water using Natural Adsorbents,",Americal Journal of Analytical Chemistry,", 2013 ",1.05," 4, ", 1-10îîîView    31. ,http://www.scirp.org/Journal/Home.aspx?JournalID=203,
"Aamna Balouch, Mazhar Kolachi, Farah Naz Talpur, Humaira Khan, M I Bhanger","Sorption Kinetics, Isotherm and Thermodynamic modeling of Defluoridation of Ground water using Natural Adsorbents",American Journal of Analytical Chemistry ,"2013, ",1.05,"4, 5, ",221-228.,http://www.scirp.org/Journal/Home.aspx?JournalID=203,
"A Balouch, M Kolachi, FN Talpur, H Khan, MI Bhanger",Isotherm and Thermodynamic Modeling of Defluoridation of Ground Water Using Natural Adsorbents,American Journal of Analytical Chemistry ,2013,1.05,"4,", 221   3.,http://www.scirp.org/Journal/Home.aspx?JournalID=203,
"AA Bhatti, AA Bhatti, IB Solangi, S Memon,  ","Pb2+ adsorption behavior of calix [4] arene based Merrifield Resin,",Desalination and Water Treatment,2013,0.988," 51 (22-24),", 4666-4674.    ,http://www.deswater.com/,
" Memon S, Memon S and Memon N",A Highly Efficient p-tert-butylcalix[8]arene Based Modified Silica for Removal of Hexachlorocyclohexane Isomers from Aqueous Media”,Desalination and Water Treatment,2013,0.988,"1-11,",,http://www.deswater.com/,
" Bhatti, AA; Bhatti, AA; Solangi, IB and Memon S ",Pb2+ Adsorption Behavior of Calix[4]arene Based Merrifield Resin” ,Desalination and Water Treatment,2013,0.988,(22-24) ,4666-4674,http://www.deswater.com/,
"Sibghatullah Memon Shahabuddin Memon, Najma Memon",A highly efficient p-tert-butylcalix[8]arene-based modified silica for the removal of Hexachlorocyclohexane isomers from aqueous media.,Desalination and Water Treatment,2013,0.988,Published online: 24 May 2013,,http://www.deswater.com/,
"Sibghatullah Memon Shahabuddin Memon, Najma Memon",A highly efficient p-tert-butylcalix[8]arene-based modified silica for the removal of Hexachlorocyclohexane isomers from aqueous media,Desalination and Water Treatment,2013,0.988,Published online: 24 May 2013,,http://www.deswater.com/,
"Sibghatullah Memon, Najma Memon, Shahabuddin Memon, ","Removal of carbofuran and methylparathion from aqueous media through calix [4] arene-based impregnated resin, ",Desalination and Water Treatment,2013,0.988,,,http://www.deswater.com/,
"Zaheer A Chandio, Farah N Talpur, Humaira Khan,Ghulam Quadir Khaskheli, HI Afridi","Online preconcentration using surfactant coated alumina modified with 1, 5-diphenylthiocarbazone and determination of cadmium in environmental samples by flame atomic absorption spectrometry",Analytical Letters,2013,0.982,46,1568-1572,http://www.tandf.co.uk/journals/titles/00032719.asp,
"Kamran Abro, Najma Memon, M I Bhanger, Suhail Abro, Shahnaz Perveen and A H Laghari"," Determination of Vitamins E, D3, and K1 in Plasma by Liquid Chromatography-Atmospheric Pressure Chemical Ionization- Mass Spectrometry Utilizing a Monolithic Column.",Analytical Letters,2013,0.982,54,,http://www.tandf.co.uk/journals/titles/00032719.asp,
"Kamran Abro, Najma Memon, M I Bhanger, Suhail Abro, Shahnaz Perveen and A H Laghari","Determination of Vitamins E, D3, and K1 in Plasma by Liquid Chromatography-Atmospheric Pressure Chemical Ionization- Mass Spectrometry Utilizing a Monolithic Column,",Analytical Letters,2013,0.982,,,http://www.tandf.co.uk/journals/titles/00032719.asp,
" ZA Chandio, FN Talpur, H Khan, GQ Khaskheli, HI Afridi","Online Preconcentration Using Surfactant Coated Alumina Modified with 1, 5-Diphenylthiocarbazone and Determination of Cadmium in Environmental Samples by Flame Atomic Absorption Spectrometry ",Analytical Letters,2013,0.982,  46 (10),1562-1572 ,http://www.tandf.co.uk/journals/titles/00032719.asp,
"R Sert, A Hol, A A Kartal, A Akdogan, A Elçi, J A Baig, U Divrikli, L Elçi, ","Simultaneous Solid Phase Chelate Extraction for Ultratrace Determination of Copper, Nickel, and Zinc by Microsample Injection System Coupled Flame Atomic Absorption Spectrometry",Analytical Letters,2013,0.982,46(16),2570-2582,http://www.tandf.co.uk/journals/titles/00032719.asp,
"R Sert, A Höl, A A Kartal, A Akdo?an, A Elçi, J A Baig, U Divrikli, L Elçi,  ","Simultaneous Solid Phase Chelate Extraction for Ultratrace Determination of Copper, Nickel, and Zinc by Microsample Injection System Coupled Flame Atomic Absorption Spectrometry",Analytical Letters,2013,0.982,46(16),2570-2582,http://www.tandf.co.uk/journals/titles/00032719.asp,
"Samejo, MQ; Memon, S; Bhanger, MI and Khan, KM",Comparison of chemical composition of Aerva Javanica seed essential oils obtained by different extraction methods,Pakistan Journal of Pharmaceutical Sciences,2013,Y,26(4),757-760,http://www.pjps.pk/authorsinfo.htm,
"Samejo, M Q, Memon, S, Bhanger, M I and Khan, K M",Comparison of Chemical Composition of Aerva javanica Seed Essential Oils Obtained by Different Extraction Methods.,Pakistan Journal of Pharmaceutical Sciences,2013,Y,26(4),757,http://www.pjps.pk/authorsinfo.htm,
"J A Baig, T G Kazi, L Elci, H I Afridi, M I Khan, H M Naseer",Ultratrace Determination of Cr (VI) and Pb (II) by Microsample Injection System Flame Atomic Spectroscopy in Drinking Water and Treated and Untreated Industrial Effluents.,Journal of Analytical Methods in Chemistry,2013,0.948,58,8-Jan,http://dx.doi.org/10.1016/j.chemosphere.2013.11.035,
"J A Baig, T G Kazi, L Elci, H I Afridi, M I Khan, H M Naseer,  ",Ultratrace Determination of Cr (VI) and Pb (II) by Microsample Injection System Flame Atomic Spectroscopy in Drinking Water and Treated and Untreated Industrial Effluents,Journal of analytical methods in chemistry,2013,0.948,,94,NA,
"Z H Shar, G A Sumbal, S T H Sherazi, M I Bhanger, S M Nizamani, ",Natural co-occurrence of aflatoxins and deoxynivalenol in poultry feed samples,Food Additives & Contaminants Part B-Surveillance,2013,0.914,68),,http://www.tandfonline.com/openurl?genre=journal&issn=1939-3210,
"Serdar Sar?, Asl?han Arslan Kartal, Aydan Elçi, Abdullah Akdo?an, Aysen Höl, Ali N Siyal, Latif Elçi,  ","Solid-phase chelate extractive preconcentration of heavy metal ions prior to their ultratrace determination by microsample injection system coupled flame atomic absorption spectrometry,",Acta Chimica Slovenica,2013,0.81,60(4),901-907,http://acta.chem-soc.si,
"Khan, S, Soylak, M, Kazi, TG",A simple ligandless microextraction method based on ionic liquid for the determination of trace cadmium in water and biological samples,Toxicological and Environmental Chemistry,2013,0.723,"95,  7, ",1069–1079,NA,
"Ali N Siyal, Saima Q Memon, Sajida Parveen, Mazhar I Khaskheli and MY Khuhawar,  ","Recycling of Expanded Polystyrene Waste: Synthesis of Novel Functional Polystyrene-Hydrazone Surface for Phenol Removal,",journal of Chemistry,2013,0.622,, 1-8.    ,http://www.hindawi.com/journals/jchem/2013/184356/,
"Arfana Mallah,  Amber R Solangi,  Najma Memon,  Rabia A Memon,  Muhammad Y Khuhawar","Reversed-Phase Liquid Chromatographic Separation and Determination of Ni(II), Cu(II), Pd(II), and Ag(I) Using 2-Pyrrolecarboxaldehyde-4-phenylsemicarbazone as a Complexing Reagent",journal of Chemistry,2013,0.622,http://dx.doi.org/10.1155/2013/184356,http://dx.doi.org/10.1155/2013/184356,http://www.hindawi.com/journals/jchem/2013/184356/,
"Arfana Mallah,  Amber R Solangi,  Najma Memon,  Rabia A Memon,  Muhammad Y Khuhawar","Reversed-Phase Liquid Chromatographic Separation and Determination of Ni(II), Cu(II), Pd(II), and Ag(I) Using 2-Pyrrolecarboxaldehyde-4-phenylsemicarbazone as a Complexing Reagent.",journal of Chemistry,2013,0.622,http://dx.doi.org/10.1155/2013/184356,http://dx.doi.org/10.1155/2013/184356,http://www.hindawi.com/journals/jchem/2013/184356/,
"Arfana Mallah, Amber R Solangi, Najma Memon, Rabia A Memon, Muhammad Y Khuhawar,","Reverse Phase Liquid Chromatographic Separation and Determination of Ni (II), Cu (II), Pd (II) and Ag (I) Using 2-Pyrrolcarboxylaldehyde-4-Phenyl Semicarbazone as Complexing Reagent",journal of Chemistry,2013,0.622,http://dx.doi.org/10.1155/2013/184356,http://dx.doi.org/10.1155/2013/184356,http://www.hindawi.com/journals/jchem/2013/184356/,
"Mohammad W Ashraf, Syed Iqleem H Taqvi, Amber R Solangi and Umair A Qureshi","Synthesis, Characterization and Antibacterial and Antifungal Studies of Schiff base Polymers derived from Methylene bis Cinnamaldehyde ",journal of Chemistry,2013,0.622,2013,,http://www.hindawi.com/journals/jchem/2013/184356/,
"Mohammad W Ashraf, Syed Iqleem H Taqvi, Amber R Solangi and Umair A Qureshi", Distribution and Risk Assessment of Polycyclic Aromatic Hydrocarbons in Vegetables Grown in Pakista,journal of Chemistry,2013,0.622,vol. 2013,ID 873959,http://www.hindawi.com/journals/jchem/2013/184356/,
"MT Mahar, MY Khuhawar, TM Jahangir, MA Baloch ",Health Risk Assessment of Heavy Metals in Groundwater: The Effect of Evaporation Ponds of Distillery Spent Wash ,journal of Chemistry,2013,0.622,,,http://www.hindawi.com/journals/jchem/2013/184356/,
"TM Jahangir, MY Khuhawar, SM Laghari, MA Mahar and MS Baluch",Water Quality Assessment of Haleji lake  (Sindh Pakistan) AA Ramsar Recognized Site,Journal of Chemical Society Pakistan,2013,W,35(3),1004-1016,NA,
"Rabel Soomro, Najma Memon, Muhammad Iqbal Bhanger, Muhammad Kashif Samoon",Microemulsion based organogel -silica composite as feasible matrix for immobilization of horseradish peroxidase: Application to oxidative removal of phenol from aqueous system,Journal of Chemical Society Pakistan,2013,W,35(3),938-946,,
"Rabel Soomro,  Najma Memon,  Muhammad lqbal Bhanger and Muhammad  Kashif Samoon",Microemulsion Based Organogel-silica  Composite as Feasible Matrix for lmmobilizatin of Horseradish  Peroxidase.  Application  to Oxidative  Removal  of Phenol from Aqueous System,Journal of Chemical Society Pakistan,2013,W,"vol 35, No.3",,NA,
"Moina Akhtar Mughal*, 2 Akhtar Mughal, 1 Ghulam Zuhra Memon 3 Mohammad Yar Khuhawarand 1 Nusrat Naeem Memon",Synthesis and Characterization of Carboxymethyl Chitosan and its Effect on Turbidity Removal of River Water,Journal of Chemical Society Pakistan,2013,W,"vol 35, No.6",,NA,
"Zafar Hussain Ibupoto, Kimleang Khun and Magnus Willander   ",Selective Lead Ion Sensor Based on the CuO Nanoshuttles ,Sensor Letters,2013,0.558,11(11),2049-2054,http://www.aspbs.com/sensorlett.html,
"Saddozai, SWA Baloch WM Achakzai and N Memon",Population dynamics and ecology of freshwater Gastropods in Manchar Lake Sindh Pakistan,Journal of Animal and Plant Sciences,2013,0.549,23(4),1089-1093,NA,
"Muhammad Ali Ghoto',  Abdulluh Dayo,  Naeem Tariq  Narejo Mohsin Ali ' Muhammad  Akram Imran Surehyani,  Abbas Ali","IMPACT OF IMPROPER  PATIENT COUNSELLING FACTOR  IN DRIJG MISUSE,  ABUSE:A.  CASE STUDY  OF HYDERABAD CITY, PAKISTAN ",BOTHALIA,2013,0.412,vol 43 No. 10,,http://www.sanbi.org/,
"Moina Akhtar Mughal 1 , Akhtar  H  Mughal 2 , Zeenat M Ali 3 , Mohammad Yar Khuhawar 4 , Hussain Saleem 5*","Antimicrobial, Thermoanalytical and Viscometric Studies ofMetal Based Schiff Base Polymer",International Journal of Advancements in Research & Technology ,2013,0.4,"vol 2, issue8",,http://www.ijoart.org/,
"Altaf H Nizamani 1 ,  Muhammad A Rind 1 ,  Nek Muhammad Shaikh 1 , Akhtar H Moghal 1 ,  Hussain Saleem ",Versatile Ultra High Vacuum System for ION Trap Experiments: Design and Implementation ,International Journal of Advancements in Research & Technology ,2013,0.4,"Vo l ume 2 , Issue 5",502,http://www.ijoart.org/,
"Zeenat M Ali, Moina Akhtar Mughal, A Jabbar Laghari, AK Ansari, Hussain Saleem",Polymeric Cellulose Derivative: Carboxymethyl-Cellulose as useful Organic Flocculant against Industrial Waste Waters,International Journal of Advancements in Research & Technology ,2013,0.4,"vol 2, issue 8",,http://www.ijoart.org/,
"Ambreen Shah and Asif A Shah,",Viscometric Study of Bis(cinnamaldehyde) and their Schiff Base Polymers in DMF and THF Solution at 30 ºC ,Asian Journal of Chemistry,2013,0.355,"25, No. 13,",7513-7516 ,http://www.asianjournalofchemistry.co.in/Home.aspx,
"KU Abbasi, MY Khuhawar*, KP Mahar, Arfana Mallah and A Nawaz Siyal","Gas Chromatographic Determination of a-Keto Acids in Pharmaceutical Preparation Using 1, 2-Propylenediamine as Derivatizing Reagent KU Abbasi, MY Khuhawar, KP Mahar…",Asian Journal of Chemistry,2013,0.355,,,http://www.asianjournalofchemistry.co.in/Home.aspx,
"MA MUGHAL  A MUGHAL G ZUHRA MEMOn,  MY KHUHAWAR and SUMERA QURESHI","Synthesis, Characterization, Viscosity and Thermo Analytical Studies ofSchiff Base Polymers Derived from 6,6-Methylene bis(1-napthaldehyde)",Asian Journal of Chemistry,2013,0.355,25 No.17,9931-9935,http://www.asianjournalofchemistry.co.in/Home.aspx,
"MA MUGHAL, AKHTAR MUGHAL, G ZUHRA MEMON, and MOHAMMAD Y KHUHAWAR","Synthesis and Characterization of Antimicrobial Metal Based PolymericLigand Derived from 4,4&#039;-Methylene-bis(furfuraldehyde)",Asian Journal of Chemistry,2013,0.355,25 No. 11,6327-6333,http://www.asianjournalofchemistry.co.in/Home.aspx,
"KF ALMANI, MGH LAGHARI, AH MEMON, FMA RIND, UR MUGHAL, MI MAHESHWARI, MY KHUHAWAR",pectrophotometric  Determination  of Isoniazid from Pharmaceutical Preparations Using Natural  Aldehyde,Asian Journal of Chemistry,2013,0.355,25 No. 5,2522-2526,http://www.asianjournalofchemistry.co.in/Home.aspx,
"Ambreen Shah, & Asif A Shah","Synthesis of Some New Schiff bases of 2-hydroxy-benzaldehyde and 2-Hydroxynaphthaldehyde with 1, 2-phenylenediamine and 4-aminophenyl ether ",Asian Journal of Chemistry,2013,0.355,"25, No. 8",,http://www.asianjournalofchemistry.co.in/Home.aspx,
"K Abbasi, M Y  Khuhawar,  KP Mahar, A Mallah, A Naawaz Siyal","Gas chromatographic determination of ?-Keto acids in Pharmaceutical Preparation using 1, 2-Propylenediamine as Derivatizing Reagent,",Asian Journal of Chemistry,2013,0.355,"25, No. 3",1,http://www.asianjournalofchemistry.co.in/Home.aspx,
"Kimleang Khun, Zafar Hussain Ibupoto, Mohammad AlSalhi, Muhammad Atif, Anees Ansari and Magnus Willander   ",Fabrication of Well-Aligned ZnO Nanorods Using a Composite Seed Layer of ZnO Nanoparticles and Chitosan,Journal Of Polymer Materials,2013,0.253,6(10),4361-4374,http://www.degruyter.com/view/j/polyeng,
Dr Syed Iftikhar Hussain Jafri,Making early childhood learning Pleasant: Coping with the Exam Anxiety,American International Journal of Social Science ,2013,,vol No. 6,108-114,http://www.aijssnet.com/,
Dr Bashir Ahmed Rind,Khidmat e Khalq ain Islam….. ,Dawat Ahl e hadith,2013,,"vol 13, No. 04","p36-39, ",,
AF Soomro,"Teacher development through Exploratory Practice at the University of Sindh, Jamshoro, Pakistan  -",,2013,,,,,
"Aamna Balouch, Akrajas Ali Umar, Athar Ali Shah, and Muhamad Mat Salleh,"," Highly efficient heterogeneous catalytic hydrogenation of acetone to isopropanol by semi-hollow porous palladium nanocatalyst,",," 2013, ",,"5 (19), ",9843–9849.,,
"TG Kazi, F Shah, HI Imran Afridi, MA Mughal, Naeemullah, SS Arain, MB Arain,",BEvaluation of lead levels in biological samples of mentally retarded children in different stages using advanced extraction method.,,2013,,"36, 3",858-864,,
" Veyis Karakoç, Deniz Türkmen, Huma Shaikh, Nilay Bereli, Cenk A Andac, Adil Denizli ",Synthesis and Characterization of Poly(N-isopropylacrylamide) Thermosensitive Based Cryogel,,2013,, 41(2), 159-166.,,
"FShah, F, Kazi, TG, Ullah, N, Afridi, HI  ",Determination of Lead in Biological Samples of Children with Different Physiological Consequences Using Cloud Point Extraction Method Biological Trace Element Research,,2013,,doi: 10.1007/s12011-013-9677-9,,,
"Zafar Hussain Ibupoto, Kimleang Khun, Valerio Beni, Xianjie Liu and Magnus Willander   ",Synthesis of Novel CuO Nanosheets and Their Non-Enzymatic Glucose ,,2013,,13(6),7926-7938,,
FA Bughio,Improving English language teaching in large classes at university level in Pakistan,,2013,,, Page 14. xiv ,,
"Arabran  J Earth Sci     Agheem, M H, Shah, M T, Khan, T, Murata M, Arif, M,Dars, H","shigar valley gemstones,  their chemical  composition and origin,  Skardu,  Gilgit-Baltistan, pakistan, ",,2013,,,,,
"KM Khan, W Jamil, N Ambreen, M Taha",An expeditious synthetic approach towards the synthesis of< i> Bis</i>-Schiff bases (aldazines) using ultrasound ,,2013,,,,,
" K D Brahman, T G Kazi, H I Afridi, S Naseem, S S Arain, Naeem Ullah, ","Evaluation of high levels of fluoride, arsenic species and other physicochemical parameters in underground water of two sub districts of Tharparkar, Pakistan. A multivariate study. ",,-2013,,47,1005-1020.,,
" Kamboh MA; Akoz E; Memon S and Yilmaz, M",Synthesis of amino substituted p-tert-butylcalix[4]arene for the removal of Chicago Sky Blue and Tropaeolin 000 azo dyes from aqueous environment”,,2013,,224 (1) ,1424,,
Dr Muhammad Akram Ansari,The occurance of Knee injury in Badminton,The Shield,2014,Y,9,19-30,,
Dr Muhammad Akram Ansari,Comparing BMI and Hand Grip strength of Tsinghua University Beijing and University of Sindh,International Organization of Scientific Research Community of Researcher Journals,2014,1.03,1(4),36-44,,
Dr Muhammad Akram Ansari,Impact of Teaching Techniques on the performance of Learners in Pakistan,IRJAH,2014,Z,42(42),223-242,,
Dr Soniha Aslam,Frequency of Type-2 Diabetes Mellitus in Patients with Chronic Hepatitis-C,J-LUMHS,2014,Y,13(2),51-56,,
Dr Soniha Aslam,Significance of advance technology using modern equipment in International sports competitions,The Shield,2014,Y,9,58-65,,
